,Project,Commit,File,Method,CommentType,#Parameters,NLOC,Complexity,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers
15024,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapAnnotationLoader.java,EntityMapAnnotationLoader::AnnotationContext::push( Object object),Not SATD,1.0,11.0,3.0,,,,0.0,3.0
15025,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapDefaultsProcessor.java,EntityMapDefaultsProcessor::createVisitor(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15026,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapDefaultsProcessor.java,EntityMapDefaultsProcessor::VersionVisitor::onStartNode( ProjectPath path),Not SATD,1.0,18.0,4.0,,,,0.0,9.0
15027,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapLoader.java,EntityMapLoader::loadEntityMap( PersistenceUnitInfo persistenceUnit),Not SATD,1.0,15.0,3.0,,,,0.0,5.0
15028,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapLoader.java,EntityMapLoader::loadFromAnnotations( PersistenceUnitInfo persistenceUnit),Not SATD,1.0,17.0,4.0,,,,0.0,9.0
15029,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapLoader.java,EntityMapLoader::updateFromXML( PersistenceUnitInfo unit),Not SATD,1.0,23.0,5.0,,,,0.0,15.0
15030,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapLoader.java,EntityMapLoader::updateFromDefaults(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
15031,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapLoader.java,EntityMapLoader::getEntityMap(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15032,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapLoader.java,EntityMapLoader::EntityMapLoader( PersistenceUnitInfo persistenceUnit),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
15033,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapMergeProcessor.java,EntityMapMergeProcessor::mergeOverride( JpaEntityMap map),SATD,1.0,2.0,1.0,,,,0.0,3.0
15034,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapXMLLoader.java,EntityMapXMLLoader::getEntityMap( URL resource),SATD,1.0,17.0,3.0,,,,2.0,15.0
15035,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapXMLLoader.java,EntityMapXMLLoader::validate( URL resource),SATD,1.0,13.0,4.0,,,,0.0,7.0
15036,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/EntityMapXMLLoader.java,"EntityMapXMLLoader::EntityMapXMLLoader( ClassLoader classLoader , boolean validateDescriptors)",SATD,2.0,17.0,3.0,,,,0.0,14.0
15037,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/MemberAnnotationProcessorFactory.java,"MemberAnnotationProcessorFactory::IdProcessor::onAttribute( JpaAttribute attribute , AnnotatedElement element , AnnotationProcessorStack context)",Not SATD,3.0,10.0,2.0,,,,1.0,5.0
15038,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/MemberAnnotationProcessorFactory.java,"MemberAnnotationProcessorFactory::L1Processor::onStartElement( AnnotatedElement element , AnnotationProcessorStack context)",Not SATD,2.0,14.0,3.0,,,,0.0,5.0
15039,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/MemberAnnotationProcessorFactory.java,"MemberAnnotationProcessorFactory::L2Processor::findOrCreateAttribute( AnnotatedElement element , Object parent , AnnotationProcessorStack context)",Not SATD,3.0,18.0,3.0,,,,0.0,6.0
15040,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/MemberAnnotationProcessorFactory.java,"MemberAnnotationProcessorFactory::VersionProcessor::onFinishElement( AnnotatedElement element , AnnotationProcessorStack context)",Not SATD,2.0,8.0,2.0,,,,0.0,3.0
15042,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/UnitDescriptorParser.java,"UnitDescriptorParser::UnitDescriptorParser( JpaUnitFactory unitFactory , boolean validatesAgainstSchema)",Not SATD,2.0,17.0,2.0,,,,0.0,12.0
15044,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/conf/UnitLoader.java,UnitLoader::loadUnit( String persistenceUnitName),Not SATD,1.0,26.0,6.0,,,,0.0,15.0
15045,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaDataSourceFactory.java,"CjpaDataSourceFactory::getCayenneDataSource( String name , Properties properties)",Not SATD,2.0,40.0,6.0,,,,0.0,14.0
15046,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityManager.java,CjpaEntityManager::checkNotRemoved( Object entity),Not SATD,1.0,8.0,3.0,,,,0.0,5.0
15047,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityManager.java,"CjpaEntityManager::lock( Object entity , LockModeType lockMode)",SATD,2.0,2.0,1.0,,,,0.0,2.0
15048,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityManager.java,CjpaEntityManager::joinTransaction(),SATD,0.0,2.0,1.0,,,,0.0,0.0
15049,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityManager.java,CjpaEntityManager::checkAttached( Object entity),Not SATD,1.0,12.0,4.0,,,,0.0,8.0
15050,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityManager.java,CjpaEntityManager::refreshInternal( Object entity),SATD,1.0,3.0,1.0,,,,0.0,1.0
15051,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityTransaction.java,CjpaEntityTransaction::begin(),Not SATD,0.0,6.0,2.0,,,,0.0,0.0
15052,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityTransaction.java,CjpaEntityTransaction::rollback(),Not SATD,0.0,14.0,4.0,,,,1.0,2.0
15053,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityTransaction.java,CjpaEntityTransaction::isActive(),Not SATD,0.0,3.0,1.0,,,,1.0,2.0
15054,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaEntityTransaction.java,CjpaEntityTransaction::commit(),Not SATD,0.0,15.0,4.0,,,,1.0,3.0
15055,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaNativeQuery.java,"CjpaNativeQuery::setParameter( int position , Object value)",Not SATD,2.0,10.0,2.0,,,,0.0,4.0
15056,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaNativeQuery.java,CjpaNativeQuery::processSQLString( String sqlString),Not SATD,1.0,9.0,2.0,,,,0.0,4.0
15057,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaPersistenceProvider.java,CjpaPersistenceProvider::CjpaPersistenceProvider( boolean validateDescriptors),Not SATD,1.0,6.0,1.0,,,,0.0,2.0
15058,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaPersistenceProvider.java,"CjpaPersistenceProvider::createCustomAdapter( EntityMapLoaderContext context , PersistenceUnitInfo info)",Not SATD,2.0,25.0,3.0,,,,0.0,12.0
15059,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaPersistenceProvider.java,"CjpaPersistenceProvider::loadSchema( DataSource dataSource , DbAdapter adapter , DataMap map)",SATD,3.0,48.0,6.0,,,,5.0,26.0
15060,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaPersistenceProvider.java,CjpaPersistenceProvider::CjpaPersistenceProvider(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
15061,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaPersistenceProvider.java,"CjpaPersistenceProvider::createContainerEntityManagerFactory( PersistenceUnitInfo info , Map map)",SATD,2.0,56.0,8.0,,,,1.0,26.0
15062,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaPersistenceProvider.java,CjpaPersistenceProvider::NodeDataSource::NodeDataSource( DataNode node),SATD,1.0,3.0,1.0,,,,0.0,2.0
15063,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,"CjpaQuery::setParameter( String name , Object value)",SATD,2.0,7.0,2.0,,,,0.0,3.0
15064,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,CjpaQuery::executeUpdate(),Not SATD,0.0,12.0,3.0,,,,1.0,3.0
15065,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,"CjpaQuery::setParameter( int position , Date value , TemporalType temporalType)",Not SATD,3.0,3.0,1.0,,,,0.0,4.0
15066,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,"CjpaQuery::setParameter( String name , Calendar value , TemporalType temporalType)",Not SATD,3.0,3.0,1.0,,,,0.0,4.0
15067,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,"CjpaQuery::setParameter( int position , Object value)",SATD,2.0,3.0,1.0,,,,0.0,2.0
15068,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,"CjpaQuery::setHint( String hintName , Object value)",Not SATD,2.0,3.0,1.0,,,,0.0,2.0
15069,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,"CjpaQuery::setParameter( int position , Calendar value , TemporalType temporalType)",Not SATD,3.0,3.0,1.0,,,,0.0,4.0
15070,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,"CjpaQuery::CjpaQuery( ObjectContext context , String name)",Not SATD,2.0,8.0,2.0,,,,0.0,7.0
15071,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,CjpaQuery::setFirstResult( int startPosition),SATD,1.0,7.0,2.0,,,,0.0,2.0
15072,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,CjpaQuery::getSingleResult(),Not SATD,0.0,10.0,3.0,,,,1.0,1.0
15073,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,CjpaQuery::setMaxResults( int maxResult),Not SATD,1.0,15.0,5.0,,,,0.0,4.0
15074,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,"CjpaQuery::setParameter( String name , Date value , TemporalType temporalType)",Not SATD,3.0,3.0,1.0,,,,0.0,4.0
15075,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,CjpaQuery::getResultList(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
15076,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/cspi/CjpaQuery.java,CjpaQuery::queryWithParameters(),Not SATD,0.0,6.0,2.0,,,,1.0,1.0
15078,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/instrument/UnitClassTranformer.java,UnitClassTranformer::isManagedClass( String className),Not SATD,1.0,3.0,1.0,,,,0.0,3.0
15079,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaAbstractEntity.java,JpaAbstractEntity::setExcludeDefaultListenersTrue( Object value),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
15080,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaAbstractEntity.java,JpaAbstractEntity::setExcludeSuperclassListenersTrue( Object value),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
15081,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaAttributes.java,JpaAttributes::getBasicAttribute( String attributeName),Not SATD,1.0,13.0,5.0,,,,0.0,4.0
15082,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaAttributes.java,JpaAttributes::getVersionAttribute( String attributeName),Not SATD,1.0,13.0,5.0,,,,0.0,3.0
15083,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaAttributes.java,JpaAttributes::getTransientAttribute( String attributeName),Not SATD,1.0,13.0,5.0,,,,0.0,3.0
15084,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaAttributes.java,JpaAttributes::size(),Not SATD,0.0,34.0,11.0,,,,0.0,3.0
15085,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaBasic.java,JpaBasic::getDefaultJdbcType(),Not SATD,0.0,19.0,6.0,,,,0.0,9.0
15086,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaClassDescriptor.java,JpaClassDescriptor::compileProperties(),Not SATD,0.0,46.0,15.0,,,,1.0,25.0
15087,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaClassDescriptor.java,JpaClassDescriptor::getPropertyForMember( Member classMember),Not SATD,1.0,17.0,7.0,,,,0.0,5.0
15088,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaClassDescriptor.java,JpaClassDescriptor::getPropertyDescriptors(),Not SATD,0.0,6.0,2.0,,,,0.0,1.0
15089,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaClassDescriptor.java,JpaClassDescriptor::getProperty( String name),Not SATD,1.0,17.0,7.0,,,,0.0,5.0
15090,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaClassDescriptor.java,JpaClassDescriptor::compileFields(),Not SATD,0.0,14.0,4.0,,,,1.0,3.0
15091,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaEntity.java,JpaEntity::getPrimaryKeyJoinColumns(),Not SATD,0.0,6.0,2.0,,,,0.0,0.0
15092,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaEntity.java,JpaEntity::getAttributeOverrides(),Not SATD,0.0,6.0,2.0,,,,0.0,0.0
15093,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaEntity.java,JpaEntity::getDiscriminatorValue(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15094,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaEntity.java,JpaEntity::getName(),SATD,0.0,3.0,1.0,,,,0.0,2.0
15095,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaEntityMap.java,JpaEntityMap::entityForClass( Class entityClass),Not SATD,1.0,6.0,2.0,,,,0.0,3.0
15096,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaEntityMap.java,JpaEntityMap::getMangedClasses(),Not SATD,0.0,19.0,7.0,,,,0.0,8.0
15097,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaEntityMap.java,JpaEntityMap::entityForClass( String entityClassName),Not SATD,1.0,11.0,4.0,,,,0.0,3.0
15098,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaId.java,JpaId::getDefaultJdbcType(),Not SATD,0.0,16.0,4.0,,,,0.0,6.0
15099,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaNamedQuery.java,JpaNamedQuery::getHint( String name),Not SATD,1.0,11.0,4.0,,,,0.0,5.0
15100,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaPrimaryKeyJoinColumn.java,JpaPrimaryKeyJoinColumn::getColumnDefinition(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15101,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaPropertyDescriptor.java,JpaPropertyDescriptor::isDefaultNonRelationalType( Class type),Not SATD,1.0,9.0,4.0,,,,0.0,5.0
15102,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaPropertyDescriptor.java,JpaPropertyDescriptor::isDefaultNonRelationalType(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15103,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaTable.java,JpaTable::JpaTable( Table annotation),Not SATD,1.0,16.0,5.0,,,,0.0,2.0
15104,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaTableGenerator.java,JpaTableGenerator::getName(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15105,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaTableGenerator.java,JpaTableGenerator::getTable(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15106,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaUniqueConstraint.java,JpaUniqueConstraint::JpaUniqueConstraint( UniqueConstraint annotation),Not SATD,1.0,6.0,2.0,,,,0.0,2.0
15107,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/map/JpaVersion.java,JpaVersion::getDefaultJdbcType(),Not SATD,0.0,16.0,4.0,,,,0.0,6.0
15108,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaPersistenceProvider.java,JpaPersistenceProvider::configureEnvironmentProperties(),Not SATD,0.0,17.0,6.0,,,,0.0,2.0
15109,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaPersistenceProvider.java,JpaPersistenceProvider::configureDefaultProperties(),Not SATD,0.0,12.0,3.0,,,,0.0,0.0
15110,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaPersistenceProvider.java,"JpaPersistenceProvider::createEntityManagerFactory( String emName , Map map)",SATD,2.0,20.0,7.0,,,,0.0,9.0
15111,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaPersistenceProvider.java,JpaPersistenceProvider::getDefaultProperty( String key),Not SATD,1.0,3.0,1.0,,,,0.0,3.0
15112,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaPersistenceProvider.java,JpaPersistenceProvider::JpaPersistenceProvider( boolean validateDescriptors),Not SATD,1.0,6.0,1.0,,,,0.0,3.0
15113,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaPersistenceProvider.java,JpaPersistenceProvider::getUnitLoader(),Not SATD,0.0,21.0,4.0,,,,0.0,9.0
15114,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaPersistenceProvider.java,JpaPersistenceProvider::JpaPersistenceProvider(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
15115,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaUnit.java,JpaUnit::JpaUnit(),Not SATD,0.0,7.0,1.0,,,,0.0,2.0
15116,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaUnit.java,JpaUnit::addTransformer( ClassTransformer transformer),Not SATD,1.0,2.0,1.0,,,,0.0,1.0
15117,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaUnit.java,JpaUnit::setClassLoader( ClassLoader classLoader),Not SATD,1.0,8.0,2.0,,,,0.0,4.0
15118,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaUnit.java,JpaUnit::addJarFileUrl( String jarName),Not SATD,1.0,11.0,3.0,,,,0.0,6.0
15119,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaUnit.java,JpaUnit::excludeUnlistedClasses(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15120,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaUnit.java,JpaUnit::getJpaDataSourceFactory(),Not SATD,0.0,18.0,3.0,,,,1.0,8.0
15121,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaUnit.java,JpaUnit::getNewTempClassLoader(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
15122,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/jpa/spi/JpaUnitClassLoader.java,JpaUnitClassLoader::findClass( String name),Not SATD,1.0,31.0,6.0,,,,2.0,14.0
15123,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/util/TraversalUtil.java,TraversalUtil::ClassTraversalDescriptor::ClassTraversalDescriptor( Method [ ] traversableChildGetters),SATD,1.0,17.0,4.0,,,,0.0,6.0
15124,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/main/java/org/apache/cayenne/util/TraversalUtil.java,"TraversalUtil::traverse( Object treeRoot , HierarchicalTreeVisitor visitor)",Not SATD,2.0,3.0,1.0,,,,0.0,5.0
15125,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/test/java/org/apache/cayenne/jpa/JpaEntityManagerFactoryTest.java,JpaEntityManagerFactoryTest::testOpenClose(),Not SATD,0.0,25.0,4.0,,,,3.0,7.0
15128,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/test/java/org/apache/cayenne/jpa/bridge/DataMapConverterTest.java,DataMapConverterTest::testColumnOverrides(),Not SATD,0.0,19.0,1.0,,,,0.0,13.0
15129,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/test/java/org/apache/cayenne/jpa/bridge/DataMapConverterTest.java,DataMapConverterTest::testDataMapDefaults(),SATD,0.0,11.0,1.0,,,,0.0,8.0
15130,cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,core/cayenne-jpa/src/test/java/org/apache/cayenne/jpa/bridge/DataMapConverterTest.java,DataMapConverterTest::testLoadClassMapping(),Not SATD,0.0,19.0,1.0,,,,0.0,13.0
