,commit_interval,start_datetime,end_datetime,org_silo,missing_links,radio_silence,st_congruence,num_tz,code_only_devs,code_files,ml_only_devs,ml_threads,code_ml_both_devs,SATD_added_num,SATD_removed_num
54,c6c5192d4bcb50c1aab6fade53dfb9c2f3d9b7e7-68e38e5086d0978c61391b7cdc4514fdf96e64d7,2016-12-20 23:00:00,2017-03-20 23:00:00,15.0,15.0,41,0.166666666666667,5.0,9.0,159.0,120,418,6.0,0,1
55,d54e6f91a8652cdda61a20f051f97f11d4c3c982-4f530c4f006b8d22da90d968a1d32797280804b9,2017-03-20 23:00:00,2017-06-19 00:00:00,4.0,6.0,56,0.142857142857143,6.0,12.0,26.0,154,419,8.0,0,1
56,c2f13f7e87acc95e7df4b2205303e2668c4a5445-8fc916cd9ce86885a760ee50f6c161169083d72c,2017-06-19 00:00:00,2017-09-17 00:00:00,1.0,2.0,51,0.0,5.0,8.0,9.0,127,332,3.0,0,0
57,9c946263facbfa851fb646b3fac62cf1d3302ded-7c3e488204e8e07e93b15c0f7dbdb133eadb9248,2017-09-17 00:00:00,2017-12-15 23:00:00,3.0,6.0,61,0.0,7.0,11.0,27.0,135,250,7.0,0,1
58,98af937bc6298e82e489b5f0cd3fb0a1c3d37109-faa9ef0cd3de27d31064f88cd74140516b3569a3,2017-12-15 23:00:00,2018-03-15 23:00:00,3.0,5.0,101,0.166666666666667,5.0,5.0,232.0,107,355,4.0,0,0
59,8e0efaa107c5dab09a9dc0a0405a3bfbebecda3b-27864904fe327a92c057590b899c30daca263ba8,2018-03-15 23:00:00,2018-06-14 00:00:00,0.0,0.0,54,1.0,3.0,4.0,9.0,112,324,4.0,0,0
60,7ee971eeee4aecec2f4e0d28b781e93ddfc55898-ba74b96633af63300e31d8afe64405a386f68645,2018-06-14 00:00:00,2018-09-12 00:00:00,4.0,4.0,82,0.0,7.0,8.0,44.0,82,208,3.0,0,0
61,7c1e7129b12973769f49cd946236e43f4bd17d51-d395ca47f30f5593475f9e3234358a0925be0175,2018-09-12 00:00:00,2018-12-10 23:00:00,1.0,1.0,52,0.0,5.0,7.0,16.0,102,292,3.0,0,1
62,790be24342237632552bba8e7a9dd290c560da7f-7d5f452855467320cd5c391d7b1761936dc6bf0d,2018-12-10 23:00:00,2019-03-10 23:00:00,1.0,2.0,90,0.0,6.0,7.0,38.0,92,274,5.0,0,0
63,c733e0ddf8bba918df40e92613402ea2fac54998-25ffca06337570a1603dd26097f92a49c5381eec,2019-03-10 23:00:00,2019-06-09 00:00:00,2.0,6.0,63,0.142857142857143,8.0,12.0,28.0,120,298,9.0,0,0
64,92b51917267d2bdce3ef0e61f8ec259b97456cc7-838c196359bd2a9715542e5212010ced74e8981a,2019-06-09 00:00:00,2019-09-07 00:00:00,9.0,15.0,58,0.0625,8.0,11.0,102.0,112,270,7.0,0,0
65,3eb242c57165cf7786db9e6a9fbfc790912fa2e2-49d28e3c5b787661d776e52b5d9bfc00bfc6bc48,2019-09-07 00:00:00,2019-12-05 23:00:00,1.0,2.0,38,0.0,10.0,10.0,24.0,103,215,7.0,0,0
66,3332f4dbcc82d9533b59e4f99ce9f83e1dfdce01-9f070e7dc151d46502ac59ed1b8152aa2efc8305,2019-12-05 23:00:00,2020-03-04 23:00:00,8.0,12.0,86,0.0,6.0,8.0,85.0,88,286,4.0,0,0
67,5cdb8332f99a36e5a1da202da43e3c7dfbb49322-295c205a65b20a9ce53e73ce58f1dd1744b8b542,2020-03-04 23:00:00,2020-06-03 00:00:00,3.0,3.0,64,0.25,5.0,7.0,33.0,66,331,3.0,0,0
68,b4725dbe068ea18b35e013bf774e3d520619e7bc-9120d86573bd6fe3a3548d87331087fe610d90b8,2020-06-03 00:00:00,2020-09-01 00:00:00,3.0,3.0,17,0.0,2.0,5.0,85.0,68,402,4.0,1,0
69,42af8ba5a21dc085d065cfa0b4c5557fb40ad7ac-b24c34bb23111aaef1f260c9c7a8ade6723a1a4a,2020-09-01 00:00:00,2020-11-29 23:00:00,3.0,4.0,50,0.0,3.0,6.0,77.0,52,223,4.0,0,0
70,06c32178993e7e6ecee487831873a5e568b4643a-d740200811830e1cb794af787ad243cce6957a23,2020-11-29 23:00:00,2021-02-27 23:00:00,7.0,13.0,64,0.0714285714285714,3.0,9.0,171.0,64,280,7.0,0,0
71,a5c68f7a4afd9c58e727f09dc119b1160decd854-a20230829c1624cfea89caef87d7b213f51971d6,2021-02-27 23:00:00,2021-05-29 00:00:00,5.0,5.0,66,0.166666666666667,4.0,6.0,80.0,66,296,3.0,0,0
72,ad2e084ba8e6d20f6da93d06363d82f1e31d4137-a2a3df3d02d0a0c7a977d94087f4c6313e8c5a32,2021-05-29 00:00:00,2021-08-27 00:00:00,1.0,1.0,12,0.0,3.0,5.0,23.0,60,232,3.0,0,0
73,76d7f58a61eb6aea8d2e8b78551e5d500cc74f6e-98a6c4f14c85f584e37773b86b448d36c30e0d93,2021-08-27 00:00:00,2021-11-24 23:00:00,21.0,21.0,15,0.125,5.0,12.0,199.0,59,269,5.0,0,0
74,ae8aebea191007262283528c7fca20f77029bbe5-cc51006f2973356a1046ae0757325d5e9be75327,2021-11-24 23:00:00,2022-02-22 23:00:00,4.0,4.0,10,0.2,2.0,9.0,106.0,62,360,5.0,5,0
75,e327be3d85918a23a5ba48d752143a6dbf8b83f7-54f9d91ebb05ff8a051272c4e91dca4ee4984d80,2022-02-22 23:00:00,2022-05-24 00:00:00,4.0,4.0,15,0.2,4.0,9.0,32.0,71,228,4.0,1,0
