Commit,File,Commit-1,Commit-2,Commit-3,Commit-4,Commit-5,Commit-6,Commit-7,Commit-8,Commit-9
3dc19d6f0f3da595a724aef89a81dd10c62193da,client/src/test/java/org/apache/sqoop/client/TestSqoopClient.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,049994a0217164b703e754978a85a6c17fcb720a,af25bccc2f2a23d55753c280747baabcf2096217,f18a29bf178e03c0af9371ef7f22406834f73789,93270b804d174c96660aac3f5b5548fa0071761b,a7d9b1b3389582215053490590163e24f8ba25d9
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/TestConnectorBean.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,39e99cc5f049aca32dbc9ce25f28b85500b843f1,8ff457dec24b72fd58fd0edb8f9d50521e96559b,24e9b4c5b8a13d544a38e5a1d1fe997898a99b5d,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,35a060e04852c65603223fbb4dc78a18e5c54793,c23853d714432c2f7e6fba0835a6bfbd5097d369
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/TestConnectorsBean.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,39e99cc5f049aca32dbc9ce25f28b85500b843f1,8ff457dec24b72fd58fd0edb8f9d50521e96559b,24e9b4c5b8a13d544a38e5a1d1fe997898a99b5d,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,35a060e04852c65603223fbb4dc78a18e5c54793,c23853d714432c2f7e6fba0835a6bfbd5097d369
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/TestDriverBean.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,39e99cc5f049aca32dbc9ce25f28b85500b843f1,8ff457dec24b72fd58fd0edb8f9d50521e96559b,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,049994a0217164b703e754978a85a6c17fcb720a,c23853d714432c2f7e6fba0835a6bfbd5097d369,f18a29bf178e03c0af9371ef7f22406834f73789
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/TestJobBean.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,3a655ad37aca2ad000e5e1787787bd4a1c007c5d,471e534ef648f3af8897b58efb25fa7fa237bafe,39e99cc5f049aca32dbc9ce25f28b85500b843f1,8ff457dec24b72fd58fd0edb8f9d50521e96559b,268a47552f5758c2d9caa5e859bd3a631baaedc9,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,049994a0217164b703e754978a85a6c17fcb720a
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/TestLinkBean.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,39e99cc5f049aca32dbc9ce25f28b85500b843f1,8ff457dec24b72fd58fd0edb8f9d50521e96559b,f9b53acf5279ba230699e32768c7a14c314303a5,9e1f4cbaa8526401dabaddd1515783eb2891b152,eed2b3f50a1d0568cc20d5667aa35de0be3f629f,24e9b4c5b8a13d544a38e5a1d1fe997898a99b5d,8362c73cc01313d2510a659bf296efd727bb1d4e
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/TestSubmissionBean.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,c8dbec4813ab83e0050258297dfc7c2d3cfa5d96,471e534ef648f3af8897b58efb25fa7fa237bafe,9151d305affa0cd7092e3343ebcfbff9b274510d,39e99cc5f049aca32dbc9ce25f28b85500b843f1,8ff457dec24b72fd58fd0edb8f9d50521e96559b,268a47552f5758c2d9caa5e859bd3a631baaedc9,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,3d539dd4d7477324dfe62a4e57f684351769b000
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/TestThrowableBean.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,39e99cc5f049aca32dbc9ce25f28b85500b843f1,b90c6a2b80130b421ddd85139b477389f58a2e4e,f18a29bf178e03c0af9371ef7f22406834f73789,b49b71235d655514eb581f21fc72e4ec0841d3d0,2481b7f8d0a13e1d802a87e5c317878c28576db2,5807db8c3ecfc7de30e529710b768308d7196e55,47cb311a5f25791d9b58d3ffcd2a37c79fa4e7ac
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/util/TestConfigSerialization.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,36663eb399e54dd978987fb8fc0bd422269f3c12,88588a8b45d3904acf23de0f7bfdbb2b58d8c3bf,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,471e534ef648f3af8897b58efb25fa7fa237bafe,39e99cc5f049aca32dbc9ce25f28b85500b843f1,24e9b4c5b8a13d544a38e5a1d1fe997898a99b5d,8362c73cc01313d2510a659bf296efd727bb1d4e,c23853d714432c2f7e6fba0835a6bfbd5097d369
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/json/util/TestSchemaSerialization.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,c8dbec4813ab83e0050258297dfc7c2d3cfa5d96,4ac3c3862bb0a7af3d300badbfe51cb43e0d097c,471e534ef648f3af8897b58efb25fa7fa237bafe,8cb7fc48abe4c1fdb80ed39cc0eeac7f8937f729,fdc0469505583ed5730566fe5797103c8c5fe4e1,0cd1ec954a24f49157632beb9d4699cbdced2090,39e99cc5f049aca32dbc9ce25f28b85500b843f1,77eb52e24060a3cbf853aa9d3cb6f2a517a8bd24
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/model/TestMAccountableEntity.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,88588a8b45d3904acf23de0f7bfdbb2b58d8c3bf,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,049994a0217164b703e754978a85a6c17fcb720a,c23853d714432c2f7e6fba0835a6bfbd5097d369,f18a29bf178e03c0af9371ef7f22406834f73789
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/model/TestMConfigList.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,471e534ef648f3af8897b58efb25fa7fa237bafe,24e9b4c5b8a13d544a38e5a1d1fe997898a99b5d,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,c23853d714432c2f7e6fba0835a6bfbd5097d369,f18a29bf178e03c0af9371ef7f22406834f73789,dd61adf66cf90172347d2c44e4c8c5f8b79e818c
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/model/TestMConnector.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,3a655ad37aca2ad000e5e1787787bd4a1c007c5d,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,d0153621d38c4c8478276417b12e36bd67ed6121,27fb31d42e7e76ca14def568e454121437f4e9e5,c23853d714432c2f7e6fba0835a6bfbd5097d369
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/model/TestMDriver.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,c23853d714432c2f7e6fba0835a6bfbd5097d369,f18a29bf178e03c0af9371ef7f22406834f73789,7b097a97a895a4d1b6d0e4cce3c828597a3195af,c32afa5aeaebb05e90a3c8664a2db5a1934fbc0c,ab2313875b7261d793a5ac1678311dc19f40c8aa
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/model/TestMEnumInput.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,471e534ef648f3af8897b58efb25fa7fa237bafe,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,c23853d714432c2f7e6fba0835a6bfbd5097d369,f18a29bf178e03c0af9371ef7f22406834f73789,dd61adf66cf90172347d2c44e4c8c5f8b79e818c,0cc834928a5a9f8dac516208715809a9113b5848,7b097a97a895a4d1b6d0e4cce3c828597a3195af
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/model/TestMJob.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,3a655ad37aca2ad000e5e1787787bd4a1c007c5d,88588a8b45d3904acf23de0f7bfdbb2b58d8c3bf,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,c23853d714432c2f7e6fba0835a6bfbd5097d369,f18a29bf178e03c0af9371ef7f22406834f73789
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/utils/TestClassUtils.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,b055d4eba8246545e1a7e3fb3018c45b6cbe0d61,913521e1a93b2571d2c83b10c51609b54744eee9,471e534ef648f3af8897b58efb25fa7fa237bafe,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,68becd49d4df24b2fa5790bbf42f68b4d019fa65,f18a29bf178e03c0af9371ef7f22406834f73789,fa815557c58cbc22352d0b2aafeaf8e0ce71f034,2481b7f8d0a13e1d802a87e5c317878c28576db2
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/validation/validators/TestClassAvailable.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,3349ae263d939dbbbac9d74e187e2f75600332c1,d6319e3a7bdec5a9395272adaa860744c80f3478,8362c73cc01313d2510a659bf296efd727bb1d4e,e71dd75793982b1d6e5109b8ef2209c835a79b68,e2d7ac6b856ccc6ba29b96889e9db1f2ef54937e,2f94baeb96a38c937c5594766153f1ef6f1df7b8,43ed85f326f07eddb7d1bb650ba143e16e9a7fa4
3dc19d6f0f3da595a724aef89a81dd10c62193da,common/src/test/java/org/apache/sqoop/validation/validators/TestNotNull.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,d6319e3a7bdec5a9395272adaa860744c80f3478,e71dd75793982b1d6e5109b8ef2209c835a79b68,e2d7ac6b856ccc6ba29b96889e9db1f2ef54937e,f18a29bf178e03c0af9371ef7f22406834f73789,a7d9b1b3389582215053490590163e24f8ba25d9,c32afa5aeaebb05e90a3c8664a2db5a1934fbc0c,ab2313875b7261d793a5ac1678311dc19f40c8aa
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-generic-jdbc/src/test/java/org/apache/sqoop/connector/jdbc/GenericJdbcExecutorTest.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,ec5dfc42f9c18f3d2a563516330117ef27fd746a,598607cde659533f3290da34ddc78daf90c68fe2,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,2873a4b1ec4bad01efb7df23944af5579ce1771c,153b6badf78da0701866110a07cfce2fae63489f
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-generic-jdbc/src/test/java/org/apache/sqoop/connector/jdbc/TestExtractor.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,ec5dfc42f9c18f3d2a563516330117ef27fd746a,598607cde659533f3290da34ddc78daf90c68fe2,c8dbec4813ab83e0050258297dfc7c2d3cfa5d96,cc61ed5344e2ad75fb93c9f2853eb72011a30230,4ac3c3862bb0a7af3d300badbfe51cb43e0d097c,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,1f4b7fd29126ffcec00cf7e0723b609f10ad3317
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-generic-jdbc/src/test/java/org/apache/sqoop/connector/jdbc/TestFromInitializer.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,ec5dfc42f9c18f3d2a563516330117ef27fd746a,598607cde659533f3290da34ddc78daf90c68fe2,e6519c76c673caaf2816b5e68183d1723d777e01,4ac3c3862bb0a7af3d300badbfe51cb43e0d097c,308365bbf2d39132e6cf27fe52eaf2fdeb483007,819b13802ae48d54f8c0c6a156de27a1d28251ea,89dcbe879e81c75a27603d8cd2b2458cc0ce62a0,471e534ef648f3af8897b58efb25fa7fa237bafe
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-generic-jdbc/src/test/java/org/apache/sqoop/connector/jdbc/TestLoader.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,ec5dfc42f9c18f3d2a563516330117ef27fd746a,598607cde659533f3290da34ddc78daf90c68fe2,27d87b4f2f7fcbcdb52503016446b4de1dd5709a,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,049994a0217164b703e754978a85a6c17fcb720a
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-generic-jdbc/src/test/java/org/apache/sqoop/connector/jdbc/TestToInitializer.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,ec5dfc42f9c18f3d2a563516330117ef27fd746a,598607cde659533f3290da34ddc78daf90c68fe2,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,d6319e3a7bdec5a9395272adaa860744c80f3478,ecd9cbe209390764a20d61f898f1e423791c1045,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-hdfs/src/test/java/org/apache/sqoop/connector/hdfs/TestExtractor.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,029e8ff56a8c6630a844ee84209ea7052f3b6fd3,418b9a70f87c85dc4f8aa55b5fb31489a4cc9fc9,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,c820aaf870ddfacc1039f559b138cb9e72b0a287,1f4b7fd29126ffcec00cf7e0723b609f10ad3317,520fc33ca33a5faa446c360efa48c6caa08f043d,8c604754a4a8f17faaf9f946962976b937547f22
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-hdfs/src/test/java/org/apache/sqoop/connector/hdfs/TestHdfsUtils.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,418b9a70f87c85dc4f8aa55b5fb31489a4cc9fc9,2597a4e9cee9b98b27e8b666750c4254183a5646,471e534ef648f3af8897b58efb25fa7fa237bafe,c820aaf870ddfacc1039f559b138cb9e72b0a287,520fc33ca33a5faa446c360efa48c6caa08f043d,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,c23853d714432c2f7e6fba0835a6bfbd5097d369
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-kite/src/test/java/org/apache/sqoop/connector/kite/configuration/TestConfigUtil.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,ae26b9668e67a758b014b7f67cb2d13aebae9596,59ffd880258e63775d58905e6059da1c4287aa44,8362c73cc01313d2510a659bf296efd727bb1d4e,049994a0217164b703e754978a85a6c17fcb720a,153b6badf78da0701866110a07cfce2fae63489f,0ad7401bb54ad3bfe07fe1f7b1bd0831eb1d76f1,ae23cb26dc82611dd7e1d52a33c6523331ac2ca2
3dc19d6f0f3da595a724aef89a81dd10c62193da,connector/connector-sdk/src/test/java/org/apache/sqoop/connector/idf/TestCSVIntermediateDataFormat.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,27d87b4f2f7fcbcdb52503016446b4de1dd5709a,c8dbec4813ab83e0050258297dfc7c2d3cfa5d96,4ac3c3862bb0a7af3d300badbfe51cb43e0d097c,819b13802ae48d54f8c0c6a156de27a1d28251ea,7631d293335855fd42a319c1fcb56530c27f78a4,2d54e26a086b0407afd9f22ae26e1af32b631bfe,89dcbe879e81c75a27603d8cd2b2458cc0ce62a0,471e534ef648f3af8897b58efb25fa7fa237bafe
3dc19d6f0f3da595a724aef89a81dd10c62193da,core/src/test/java/org/apache/sqoop/driver/TestDriverConfigUpgrader.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,39a22000079412d6181d43f40ae3cb20afc624c5,8362c73cc01313d2510a659bf296efd727bb1d4e,049994a0217164b703e754978a85a6c17fcb720a,51a07bc352dff37e9482744d272fc54112a1861c,f18a29bf178e03c0af9371ef7f22406834f73789
3dc19d6f0f3da595a724aef89a81dd10c62193da,core/src/test/java/org/apache/sqoop/repository/TestJdbcRepository.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,d013d94dbb9a782f66d9e2aba4ee809db0ece024,d68737ecfdefe110b8ac68afe349058cc6579072,dedd84a4af766b2d80797dfde2a0cd2971234a8a,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,d6319e3a7bdec5a9395272adaa860744c80f3478,96cb5ef1f67fda33e8fa03f24385b5f7a90f63bd,320bf604062a7baab5f8c4995b3f718b4b9bf8c3
3dc19d6f0f3da595a724aef89a81dd10c62193da,execution/mapreduce/src/test/java/org/apache/sqoop/job/TestMapReduce.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,471e534ef648f3af8897b58efb25fa7fa237bafe,7f53eb22e348ef1b9171eedb45063e552ce0281d,4527916766bfadf10654d0c694db470ef4641724,486af80f45ded91af7e7b55176b8eaa7803b0c10,ace222374b9f70915e16eaa9af8360940951bfd2,8c604754a4a8f17faaf9f946962976b937547f22,cb8214806b4e47dc3ad30d5bff0a42b04a412a06,8362c73cc01313d2510a659bf296efd727bb1d4e
3dc19d6f0f3da595a724aef89a81dd10c62193da,execution/mapreduce/src/test/java/org/apache/sqoop/job/TestMatching.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,4ac3c3862bb0a7af3d300badbfe51cb43e0d097c,89dcbe879e81c75a27603d8cd2b2458cc0ce62a0,471e534ef648f3af8897b58efb25fa7fa237bafe,236b9ef9cc016e81dcd8122616f9014324c3973b,4527916766bfadf10654d0c694db470ef4641724,486af80f45ded91af7e7b55176b8eaa7803b0c10,ace222374b9f70915e16eaa9af8360940951bfd2,8c604754a4a8f17faaf9f946962976b937547f22
3dc19d6f0f3da595a724aef89a81dd10c62193da,execution/mapreduce/src/test/java/org/apache/sqoop/job/mr/TestMRConfigurationUtils.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,3edf9cad6f77cbcd9e9baf672f715fd99bedd8c0,21d887636d21375a71a54b816fb6b795e977bd49,cb8214806b4e47dc3ad30d5bff0a42b04a412a06,8362c73cc01313d2510a659bf296efd727bb1d4e,0ec39fd3c6709b25df4ba31887a05603ae5e5978,153b6badf78da0701866110a07cfce2fae63489f
3dc19d6f0f3da595a724aef89a81dd10c62193da,repository/repository-derby/src/test/java/org/apache/sqoop/repository/derby/DerbyTestCase.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,d5584f27aa178c4457ad24ad736be0908b2d2f9b,a3362a2563c03f10f221002753b6d08b0d21f378,3a655ad37aca2ad000e5e1787787bd4a1c007c5d,61dfb6db45d7f4ab7693b13d535626c6d4f2dd74,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,22289d236aea48ba98d55a7478554d55056e8584
3dc19d6f0f3da595a724aef89a81dd10c62193da,repository/repository-derby/src/test/java/org/apache/sqoop/repository/derby/TestConnectorHandling.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,d3062f340f511fdc59d234ca14b349b7c5a7446a,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,31f30cc279471ebe3a2d02f913e98d82a0e4a239,151a0a12a96b32c7f9f08c0199fbd907ac6097da,6ae93e6ad846228bf56b8135ba83d1987c789dcf,fc74316fbdcee80272106064ac4e1e747c300b97
3dc19d6f0f3da595a724aef89a81dd10c62193da,repository/repository-derby/src/test/java/org/apache/sqoop/repository/derby/TestDriverHandling.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,d3062f340f511fdc59d234ca14b349b7c5a7446a,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,151a0a12a96b32c7f9f08c0199fbd907ac6097da,39a22000079412d6181d43f40ae3cb20afc624c5,6ae93e6ad846228bf56b8135ba83d1987c789dcf,8362c73cc01313d2510a659bf296efd727bb1d4e
3dc19d6f0f3da595a724aef89a81dd10c62193da,repository/repository-derby/src/test/java/org/apache/sqoop/repository/derby/TestInputTypes.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,6fc50b08b0b4bc18305c829c4abc9bbcdbbd34b6,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,31f30cc279471ebe3a2d02f913e98d82a0e4a239,6ae93e6ad846228bf56b8135ba83d1987c789dcf,8362c73cc01313d2510a659bf296efd727bb1d4e,97da12aa5043e1d2f1fcfaf2531670c13aa0c2ae,049994a0217164b703e754978a85a6c17fcb720a
3dc19d6f0f3da595a724aef89a81dd10c62193da,repository/repository-derby/src/test/java/org/apache/sqoop/repository/derby/TestJobHandling.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,4042d2df1191205ce07ef637b86b27918d09979e,3a655ad37aca2ad000e5e1787787bd4a1c007c5d,61dfb6db45d7f4ab7693b13d535626c6d4f2dd74,f7efa38005525e2fb22ce1af0323bf265d719c00,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,a2e87bef0173974799427550770caa620d165b29,5de4b437826c6dde7f9b880ad24b453d7fcc8ef5
3dc19d6f0f3da595a724aef89a81dd10c62193da,repository/repository-derby/src/test/java/org/apache/sqoop/repository/derby/TestLinkHandling.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,4042d2df1191205ce07ef637b86b27918d09979e,61dfb6db45d7f4ab7693b13d535626c6d4f2dd74,f7efa38005525e2fb22ce1af0323bf265d719c00,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,a2e87bef0173974799427550770caa620d165b29,5de4b437826c6dde7f9b880ad24b453d7fcc8ef5,eed2b3f50a1d0568cc20d5667aa35de0be3f629f
3dc19d6f0f3da595a724aef89a81dd10c62193da,repository/repository-postgresql/src/test/java/org/apache/sqoop/integration/repository/postgresql/TestDriverHandling.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,756a3c17e20c109e355f386e330985f1d4c695b5,d3062f340f511fdc59d234ca14b349b7c5a7446a,332a7bdd80bad2e9905ab5c9d2abe64a43b0728a,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,151a0a12a96b32c7f9f08c0199fbd907ac6097da,39a22000079412d6181d43f40ae3cb20afc624c5,6ae93e6ad846228bf56b8135ba83d1987c789dcf
3dc19d6f0f3da595a724aef89a81dd10c62193da,repository/repository-postgresql/src/test/java/org/apache/sqoop/integration/repository/postgresql/TestSubmissionHandling.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,d5584f27aa178c4457ad24ad736be0908b2d2f9b,756a3c17e20c109e355f386e330985f1d4c695b5,5805d422290b4adfda8e9da6713cbd3550abde32,332a7bdd80bad2e9905ab5c9d2abe64a43b0728a,819b13802ae48d54f8c0c6a156de27a1d28251ea,471e534ef648f3af8897b58efb25fa7fa237bafe,22289d236aea48ba98d55a7478554d55056e8584,9151d305affa0cd7092e3343ebcfbff9b274510d
3dc19d6f0f3da595a724aef89a81dd10c62193da,test/src/main/java/org/apache/sqoop/test/testcases/ConnectorTestCase.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,8f82051188cbaf824defa301e02d08468122827e,3a655ad37aca2ad000e5e1787787bd4a1c007c5d,756a3c17e20c109e355f386e330985f1d4c695b5,6ca31c5054331d74ba9b099c87a33bf8c081afb1,b835c69a6e6f01dfe1fd054806c5498966599cb3,3ba01bcf8320c5d8b4a9c6085b3bdf9afd9bf70d,68595856f6f9e51cc176510aff55dbaf18e36163,418b9a70f87c85dc4f8aa55b5fb31489a4cc9fc9
3dc19d6f0f3da595a724aef89a81dd10c62193da,test/src/test/java/org/apache/sqoop/integration/connector/jdbc/generic/FromHDFSToRDBMSTest.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,756a3c17e20c109e355f386e330985f1d4c695b5,6ca31c5054331d74ba9b099c87a33bf8c081afb1,418b9a70f87c85dc4f8aa55b5fb31489a4cc9fc9,332a7bdd80bad2e9905ab5c9d2abe64a43b0728a,27d87b4f2f7fcbcdb52503016446b4de1dd5709a,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,049994a0217164b703e754978a85a6c17fcb720a
3dc19d6f0f3da595a724aef89a81dd10c62193da,test/src/test/java/org/apache/sqoop/integration/connector/jdbc/generic/TableStagedRDBMSTest.java,3dc19d6f0f3da595a724aef89a81dd10c62193da,3a655ad37aca2ad000e5e1787787bd4a1c007c5d,756a3c17e20c109e355f386e330985f1d4c695b5,6ca31c5054331d74ba9b099c87a33bf8c081afb1,332a7bdd80bad2e9905ab5c9d2abe64a43b0728a,27d87b4f2f7fcbcdb52503016446b4de1dd5709a,471e534ef648f3af8897b58efb25fa7fa237bafe,8362c73cc01313d2510a659bf296efd727bb1d4e,049994a0217164b703e754978a85a6c17fcb720a
